title,id,release_year,main_character_name,main_character_gender,country,main_character_role
Acute Misfortune,tt8634406,2018,Daniel Henshall,Male,Australia,biographer
Bad Blood,tt5782040,2017,Xavier Samuel,Male,Australia,author
Jirga,tt7083846,2018,Sam Smith,Male,Australia,soldier
The BBQ,tt6558114,2018,Shane Jacobson,Male,Australia,cook
Spin Out,tt4680568,2016,Xavier Samuel,Male,Australia,driver
Red,tt6102080,2017,Cate Blanchett,Female,Australia,mate
DaemonRunner,tt7356856,2017,Catherine Terracini,Female,Australia,hunter
Lieutenant Jangles,tt4408104,2018,Matt Dickie,Male,Australia,cowboy
Ravenswood,tt5194048,2017,Madeline Marie Dona,Male,Australia,doctor
The School,tt6072502,2018,Megan Drury,Female,Australia,dr.
Emu Runner,tt7275840,2018,Rhae-Kye Waites,Male,Australia,worker
Asian Girls,tt7080226,2018,Rainbow Chan,Female,Australia,worker
The Menkoff Method,tt3174842,2016,Lachlan Woods,Male,Australia,worker
Concealed,tt2213322,2017,Simon Lyndon,Male,Australia,actor
Lorne,tt4790276,2016,Guy Pearce,Male,Australia,traveler
Top Knot Detective,tt4119054,2017,Toshi Okuzaki,Male,Australia,king
Strange Colours,tt7313218,2017,Kate Cheel,Female,Australia,miner
Mr Brisbane,tt6498292,2017,Melanie Zanetti,Female,Australia,receptionist
The Tail Job,tt4100252,2016,Craig Anderson,Male,Australia,driver
Silence,tt4857344,2016,Joanne Booth,Male,Australia,audiologist
Big City,tt5135208,2017,Andrew Faulkner,Male,Australia,leader
Thalamos,tt13484532,2018,Tom Farrah,Male,Australia,commander
"Tomorrow, and Tomorrow, and Tomorrow",tt5891658,2017,Matilda Ridgway,Female,Australia,actor
Making Muriel,tt7689706,2017,Kate Mulvany,Female,Australia,narrator
Somersault Pike,tt6350096,2018,Mary Holgate,Male,Australia,diver
Oranges Don't Grow on Trees,tt4309234,2016,Sarah Snook,Female,Australia,cashier
Blood Orange,tt7661992,2017,Rahel Romahn,Male,Australia,cleaner
"Sherbert Rozencrantz, You're Beautiful",tt6340008,2018,Julia Savage,Female,Australia,engineer
iRony,tt9299008,2018,Jay Jay Jegathesan,Male,Australia,narrator
Library of Love,tt5435434,2016,Trilby Glover,Female,Australia,librarian
Outside the Wire,tt5116310,2016,Alex Becconsall,Male,Australia,soldier
Molly: The Real Thing,tt5479446,2016,Tina Arena,Female,Australia,artist
Brahms: The Boy II,tt9173418,2020,Katie Holmes,Female,Australia,therapist
Captain Marvel,tt4154664,2019,Brie Larson,Female,Australia,commander
Infinite Storm,tt14060232,2022,Naomi Watts,Female,Australia,volunteer
The Dry,tt5144174,2020,Eric Bana,Male,Australia,agent
Back to the Outback,tt13575806,2021,Eric Bana,Male,Australia,zookeeper
Peter Rabbit 2: The Runaway,tt8376234,2021,Rose Byrne,Female,Australia,publisher
Wyrmwood: Apocalypse,tt14858054,2021,Luke McKenzie,Male,Australia,soldier
Babyteeth,tt8399664,2019,Eliza Scanlen,Female,Australia,dealer
Falling for Figaro,tt7392014,2020,Danielle Macdonald,Female,Australia,fund manager
Great White,tt8435002,2021,Katrina Bowden,Female,Australia,cook
Sequin in a Blue Room,tt8258510,2019,Conor Leach,Male,Australia,queen
Relic,tt9072352,2020,Robyn Nevin,Female,Australia,doctor
Little Monsters,tt7390588,2019,Lupita Nyong'o,Female,Australia,teacher
Miss Fisher & the Crypt of Tears,tt9010738,2020,Essie Davis,Female,Australia,fisher
Ride Like a Girl,tt7600382,2019,Teresa Palmer,Female,Australia,jockey
Animals,tt4426738,2019,Holliday Grainger,Female,Australia,writer
Romance on the Menu,tt11388822,2020,Cindy Busby,Female,Australia,restaurateur
Swimming for Gold,tt10782876,2020,Peyton List,Female,Australia,carpenter
Choir Girl,tt6069908,2019,Peter Flaherty,Male,Australia,prostitute
Awoken,tt7838536,2019,Erik Thomson,Male,Australia,instructor
Crazy About You,tt5277030,2019,Angus McLaren,Male,Australia,king
Sweet Tooth,tt9324800,2019,Julia Savage,Female,Australia,reader
Two Heads Creek,tt6515200,2019,Kerry Armstrong,Female,Australia,resident
Aiyai: Wrathful Soul,tt7209472,2020,Richard Huggett,Male,Australia,fisher
Love and Penguins,tt15051960,2022,Tammin Sursok,Female,Australia,manager
With Pleasure,tt13020336,2020,Alejandro Rose-Garcia,Male,Australia,cowboy
LEGO Monkie Kid: Revenge of the Spider Queen,tt14304128,2021,Kimberly Brooks,Female,Australia,queen
Maya the Bee 3: The Golden Orb,tt11792512,2021,Coco Jack Gillies,Female,Australia,queen
Sit. Stay. Love.,tt13142446,2021,Georgia Flood,Female,Australia,worker
Le Miroir,tt11448294,2020,Michael Caton,Male,Australia,narrator
When Pomegranates Howl,tt13376084,2020,Arafat Faiz,Male,Australia,pusher
Today,tt12851758,2020,Tim Clarke,Male,Australia,plumber
Bloodshot Heart,tt9614596,2020,Richard James Allen,Male,Australia,tenant
Ascendant,tt4687156,2019,Harry Greenwood,Male,Australia,dr.
The Screaming Silent,tt4080812,2020,Andrew Lindqvist,Male,Australia,filmmaker
Last Meal,tt13085326,2020,Hugh Ross,Male,Australia,narrator
Wentworth: Behind the Bars: A Look at Season 8,tt12724872,2020,Celia Ireland,Female,Australia,narrator
The Suspect,tt15482944,2021,Nicholas Hope,Male,Australia,carver
The Rover of Tobruk,tt13242978,2021,Erin Phillips,Male,Australia,narrator
The Menzies Movies,tt20724892,2022,John Howard,Male,Australia,minister
Wanderbust,tt10922832,2019,Emma Leonard,Female,Australia,mate
Sunnies,tt16250188,2021,Scott Toohey,Male,Australia,pharmacist
Call Connect.,tt10783306,2019,Caithlin Ologhlen,Male,Australia,operator
Atlas,tt11754128,2020,Alistair Bates,Male,Australia,driver
