title,id,release_year,main_character_name,main_character_gender,country,main_character_role
The Villain,tt3175038,2014,Sidharth Malhotra,Male,India,officer
Dilwale,tt4535650,2015,Shah Rukh Khan,Male,India,tuner
Piku,tt3767372,2015,Deepika Padukone,Female,India,architect
Nasha,tt3044882,2013,Poonam Pandey,Female,India,teacher
Zanjeer,tt2357489,2013,Ram Charan,Male,India,inspector
Mary Kom,tt3001638,2014,Priyanka Chopra Jonas,Female,India,boxer
2 States,tt2372678,2014,Arjun Kapoor,Male,India,engineer
Kamasutra 3D,tt2527238,2013,Mohan Kapur,Male,India,apprentice
Margarita with a Straw,tt2929690,2014,Kalki Koechlin,Female,India,singer
Hunterrr,tt4333674,2015,Gulshan Devaiah,Male,India,player
Ragini MMS 2,tt2609218,2014,Sunny Leone,Female,India,actress
Loev,tt5050788,2015,Dhruv Ganesh,Male,India,musician
Hasee Toh Phasee,tt3173910,2014,Sidharth Malhotra,Male,India,actress
Katti Batti,tt4467262,2015,Imran Khan,Male,India,architect
Court,tt3717068,2014,Vira Sathidar,Male,India,teacher
Bhoothnath Returns,tt3531852,2014,Amitabh Bachchan,Male,India,politician
Hamari Adhuri Kahani,tt3483612,2015,Emraan Hashmi,Male,India,arranger
Kochadaiiyaan,tt2339505,2014,Rajinikanth,Male,India,warrior
Ek Thi Daayan,tt2406676,2013,Emraan Hashmi,Male,India,magician
Rahasya,tt3337550,2015,Kay Kay Menon,Male,India,officer
MSG: The Messenger of God,tt4107858,2015,Gurmeet Ram Rahim Singh,Male,India,reformer
Calendar Girls,tt4897908,2015,Akanksha Puri,Female,India,photographer
Hate Story 2,tt3619772,2014,Jay Bhanushali,Male,India,inspector
Parched,tt3043252,2015,Tannishtha Chatterjee,Female,India,advisor
Jazbaa,tt4323504,2015,Aishwarya Rai Bachchan,Female,India,lawyer
Finding Fanny,tt3142688,2014,Deepika Padukone,Female,India,artist
X: Past Is Present,tt5207116,2015,Rajat Kapoor,Male,India,filmmaker
Bhopal: A Prayer for Rain,tt0839742,2014,Mischa Barton,Female,India,reporter
Mere Dad Ki Maruti,tt2323964,2013,Saqib Saleem,Male,India,valet
Singh Saab the Great,tt2437954,2013,Sunny Deol,Male,India,collector
Heartless,tt3334348,2014,Adhyayan Suman,Male,India,business magnate
Mardaani,tt3495000,2014,Rani Mukerji,Female,India,inspector
Dolly Ki Doli,tt4332114,2015,Malaika Arora,Female,India,dancer
Tigers,tt3004774,2014,Emraan Hashmi,Male,India,responsible
Sahasam,tt2905768,2013,Gopichand,Male,India,security guard
Dedh Ishqiya,tt2675978,2014,Madhuri Dixit,Female,India,maid
Murder 3,tt2429640,2013,Randeep Hooda,Male,India,wildlife photographer
Zid,tt4228746,2014,Mannara Chopra,Female,India,responsible
Yaariyan,tt3382148,2014,Himansh Kohli,Male,India,army officer
Any Body Can Dance 2,tt3679000,2015,Prabhu Deva,Male,India,choreographer
Ankur Arora Murder Case,tt2912578,2013,Kay Kay Menon,Male,India,dr.
Tevar,tt3398048,2015,Arjun Kapoor,Male,India,player
Bobby Jasoos,tt3359290,2014,Vidya Balan,Female,India,detective
Besharam,tt2576450,2013,Ranbir Kapoor,Male,India,inspector
Guddu Ki Gun,tt4853926,2015,Kunal Khemu,Male,India,salesman
Shortcut Romeo,tt2066062,2013,Neil Nitin Mukesh,Male,India,detective
ABCD (Any Body Can Dance),tt2321163,2013,Prabhu Deva,Male,India,manager
Aatma,tt2389974,2013,Jaideep Ahlawat,Male,India,inspector
Deewana Main Deewana,tt2361022,2013,Govinda,Male,India,shopkeeper
Ab Tak Chhappan 2,tt2202086,2015,Nana Patekar,Male,India,inspector
Shaadi Ke Side Effects,tt3302962,2014,Farhan Akhtar,Male,India,composer
Gulaab Gang,tt2573750,2014,Madhuri Dixit,Female,India,politician
Phata Poster Nikla Hero,tt2615584,2013,Shahid Kapoor,Male,India,police officer
Youngistaan,tt3514330,2014,Jackky Bhagnani,Male,India,minister
R... Rajkumar,tt2369154,2013,Shahid Kapoor,Male,India,police officer
Prague,tt2401719,2013,Chandan Roy Sanyal,Male,India,architect
Lingaa,tt4020624,2014,Rajinikanth,Male,India,inspector
Revolver Rani,tt3290688,2014,Kangana Ranaut,Female,India,leader
The Good Road,tt3037260,2013,Ajay Gehi,Male,India,shroff
Satya 2,tt3059106,2013,Puneet Singh Ratn,Male,India,leader
Rise of the Zombie,tt2633598,2013,Luke Kenny,Male,India,wildlife photographer
Pattathu Yaanai,tt4197476,2013,Vishal,Male,India,restaurant
Zubaan,tt3776484,2015,Vicky Kaushal,Male,India,leader
Bajatey Raho,tt2848824,2013,Tusshar Kapoor,Male,India,police officer
Sulemani Keeda,tt2679480,2014,Naveen Kasturia,Male,India,photographer
Gang of Ghosts,tt3531604,2014,Sharman Joshi,Male,India,writer
Khamoshiyan,tt3886444,2015,Gurmeet Choudhary,Male,India,industrialist
Ek Paheli Leela,tt4500734,2015,Sunny Leone,Female,India,muse
Mumbai Delhi Mumbai,tt4045666,2014,Shiv Panditt,Male,India,driver
Luckhnowi Ishq,tt4594848,2015,Adhyayan Suman,Male,India,professor
An Unfold Fact Lateef,tt2777548,2015,Nawazuddin Siddiqui,Male,India,doctor
Boyss Toh Boyss Hain,tt6152474,2013,Gulshan Grover,Male,India,police officer
Karar: The Deal,tt3565354,2014,Mahek Chahal,Female,India,heiress
She: The Movie,tt4027026,2014,Priya Mitra,Male,India,prostitute
Amit Sahni Ki List,tt3822600,2014,Vir Das,Male,India,banker
P Se PM Tak,tt3255586,2015,Meenakshi Dixit,Female,India,prostitute
Kuch Kuch Locha Hai,tt4272420,2015,Ram Kapoor,Male,India,actress
Titoo MBA,tt3309844,2014,Nishant Dahiya,Male,India,career
Lagna Pahave Karun,tt5899800,2013,Umesh Kamat,Male,India,designer
Mokssh,tt3498050,2013,Chinmay Mandlekar,Male,India,director
Raqt,tt3169704,2013,Shweta Bhardwaj,Female,India,maid
Blood Relation,tt11519590,2015,Sunny Thakur,Male,India,actor
Barefoot to Goa,tt3153580,2015,Sonu Chourasia,Male,India,inspector
Surkhaab,tt2591508,2014,Barkha Madan,Female,India,singer
Bhadaas,tt3780532,2013,Meera,Female,India,assistant
Bandit Queen-2,tt6890592,2013,Nagesh Bhonsle,Male,India,superintendent
3.0 Megapixel,tt2340680,2015,Seema Azmi,Female,India,guide
Baahubali 2: The Conclusion,tt4849438,2017,Prabhas,Male,India,king
Sanju,tt6452574,2018,Ranbir Kapoor,Male,India,actor
Lust Stories,tt8439854,2018,Radhika Apte,Female,India,professor
Padmaavat,tt5935704,2018,Deepika Padukone,Female,India,queen
The Other Side of the Door,tt3702652,2016,Sarah Wayne Callies,Female,India,housekeeper
Mulk,tt7618184,2018,Taapsee Pannu,Female,India,lawyer
2.0,tt5080556,2018,Rajinikanth,Male,India,dr.
Fan,tt3495026,2016,Shah Rukh Khan,Male,India,superstar
Vishwaroopam 2,tt2677064,2018,Kamal Haasan,Male,India,agent
Jagga Jasoos,tt4129428,2017,Ranbir Kapoor,Male,India,companion
Psycho Raman,tt5662932,2016,Nawazuddin Siddiqui,Male,India,maid
Sonu Ke Titu Ki Sweety,tt7581902,2018,Kartik Aaryan,Male,India,caretaker
Dear Zindagi,tt5946128,2016,Alia Bhatt,Female,India,producer
Secret Superstar,tt6108090,2017,Zaira Wasim,Female,India,singer
Raazi,tt7098658,2018,Alia Bhatt,Female,India,agent
Ittefaq,tt6692354,2017,Sidharth Malhotra,Male,India,writer
Baaghi,tt4864932,2016,Tiger Shroff,Male,India,teacher
Raabta,tt5542802,2017,Deepika Padukone,Female,India,dancer
Baaghi 2,tt6843812,2018,Disha Patani,Female,India,soldier
Naam Hai Akira,tt5465370,2016,Sonakshi Sinha,Female,India,commissioner
Sarbjit,tt5120640,2016,Randeep Hooda,Male,India,spy
Manto,tt6923462,2018,Nawazuddin Siddiqui,Male,India,writer
Gurgaon,tt4699202,2017,Akshay Oberoi,Male,India,boxer
Wajah Tum Ho,tt5638474,2016,Sharman Joshi,Male,India,lawyer
Baar Baar Dekho,tt5197544,2016,Sidharth Malhotra,Male,India,professor
Hichki,tt6588966,2018,Rani Mukerji,Female,India,bachelor
Rangoon,tt4909752,2017,Kangana Ranaut,Female,India,soldier
Tumhari Sulu,tt6791730,2017,Vidya Balan,Female,India,caller
Great Grand Masti,tt4675030,2016,Urvashi Rautela,Female,India,prostitute
Azhar,tt4906984,2016,Emraan Hashmi,Male,India,cricketer
Freaky Ali,tt5943306,2016,Nawazuddin Siddiqui,Male,India,driver
Guest iin London,tt6173826,2017,Kartik Aaryan,Male,India,employee
Baazaar,tt6514196,2018,Radhika Apte,Female,India,career
A Gentleman,tt5613834,2017,Sidharth Malhotra,Male,India,spy
Kahaani 2,tt5477608,2016,Vidya Balan,Female,India,senior
Once Again,tt4232066,2018,Shefali Shah,Female,India,restaurant
Force 2,tt5156746,2016,John Abraham,Male,India,agent
Mitron,tt8852558,2018,Jackky Bhagnani,Male,India,chef
Kabali,tt5071886,2016,Rajinikanth,Male,India,teacher
Phillauri,tt5502766,2017,Anushka Sharma,Female,India,poet
Tutak Tutak Tutiya,tt6041458,2016,Sonu Sood,Male,India,actor
Lipstick Under My Burkha,tt4807830,2016,Aahana Kumra,Female,India,model
Dishoom,tt3679060,2016,John Abraham,Male,India,officer
Silvat,tt5020726,2018,Kartik Aaryan,Male,India,tailor
Kyaa Kool Hain Hum 3,tt5290620,2016,Tusshar Kapoor,Male,India,actor
Har Kisse Ke Hisse: Kaamyaab,tt7881550,2018,Sanjay Mishra,Male,India,actor
Happy Bhaag Jayegi,tt5472758,2016,Diana Penty,Female,India,musician
Dhadak,tt7638344,2018,Janhvi Kapoor,Female,India,restaurant
Veerey Ki Wedding,tt7262178,2018,Pulkit Samrat,Male,India,bachelor
Sarkar 3,tt5742874,2017,Amitabh Bachchan,Male,India,leader
Chalk N Duster,tt4600778,2016,Richa Chadha,Female,India,journalist
Babumoshai Bandookbaaz,tt6711660,2017,Nawazuddin Siddiqui,Male,India,hitman
Helicopter Eela,tt8427036,2018,Kajol,Female,India,singer
Naam Shabana,tt6170954,2017,Taapsee Pannu,Female,India,agent
Indu Sarkar,tt6620324,2017,Kirti Kulhari,Female,India,minister
Soni,tt6078866,2018,Geetika Vidya Ohlyan,Male,India,police officer
Maatr,tt5543746,2017,Raveena Tandon,Female,India,teacher
Tum Bin II,tt5717110,2016,Neha Sharma,Female,India,responsible
Rock on 2,tt2137241,2016,Farhan Akhtar,Male,India,shroff
Begum Jaan,tt5785116,2017,Amitabh Bachchan,Male,India,narrator
Noblemen,tt6514218,2018,Kunal Kapoor,Male,India,teacher
OK Jaanu,tt5764024,2017,Shraddha Kapoor,Female,India,career
Teraa Surroor,tt5056470,2016,Himesh Reshammiya,Male,India,singer
Hamid,tt7527082,2018,Talha Arshad Reshi,Male,India,soldier
1920 London,tt5638500,2016,Sharman Joshi,Male,India,king
Noor,tt5775220,2017,Sunny Leone,Female,India,actress
Bhoomi,tt6265988,2017,Sunny Leone,Female,India,performer
Welcome to New York,tt7275232,2018,Sonakshi Sinha,Female,India,fashion designer
FryDay,tt7526836,2018,Govinda,Male,India,restaurant
The Song of Scorpions,tt5178120,2017,Golshifteh Farahani,Female,India,singer
Junooniyat,tt3840534,2016,Pulkit Samrat,Male,India,army officer
Nanu Ki Jaanu,tt7412738,2018,Abhay Deol,Male,India,agent
Rough Book,tt4358344,2016,Tannishtha Chatterjee,Female,India,teacher
Khoj,tt6095994,2017,Vikram Chatterjee,Male,India,inspector
Kriti,tt5830220,2016,Radhika Apte,Female,India,dr.
Dear Maya,tt6033536,2017,Manisha Koirala,Female,India,maid
Page 16,tt7997646,2018,Aseem Ali Khan,Male,India,builder
Union Leader,tt6395306,2017,Rahul Bhatt,Male,India,worker
Wedding Anniversary,tt6499258,2017,Nana Patekar,Male,India,author
My Birthday Song,tt4335954,2018,Nora Fatehi,Female,India,mechanic
Banjo,tt5755606,2016,Riteish Deshmukh,Male,India,leader
Phullu,tt6941560,2017,Sharib Hashmi,Male,India,teacher
Muzaffarnagar 2013,tt5570606,2017,Dev Sharma,Male,India,resident
Dum Dum Dumroo,tt7834616,2018,Sanaya Irani,Female,India,dr.
Aadupuliyattam,tt5326230,2016,Jayaram,Male,India,minister
Mirror Game,tt4300776,2017,Parvin Dabas,Male,India,professor
Laali Ki Shaadi Mein Laaddoo Deewana,tt5289170,2017,Gurmeet Choudhary,Male,India,noble
Wah Taj,tt5928576,2016,Shreyas Talpade,Male,India,farmer
Hotel Milan,tt8706852,2018,Kunaal Roy Kapur,Male,India,politician
Jack & Dil,tt6144958,2018,Amit Sadh,Male,India,detective
Anukul,tt7493710,2017,Barun Chanda,Male,India,lawyer
Bollywood Diaries,tt5216810,2016,Raima Sen,Female,India,servant
Chameli,tt9258162,2018,Sherlyn Chopra,Female,India,prostitute
Hey Ram Hamne Gandhi Ko maar Diya,tt7972674,2018,Jatin Goswami,Male,India,responsible
Viraam,tt7118514,2017,Narendra Jha,Male,India,industrialist
Direct Ishq,tt4340180,2016,Rajneesh Duggal,Male,India,organiser
Aksar 2,tt5784860,2017,Zareen Khan,Female,India,advisor
Saansein: The Last Breath,tt5933706,2016,Sonarika Bhadoria,Female,India,singer
III Smoking Barrels,tt5791986,2017,Subrat Dutta,Male,India,mukhtar
Majaz: Ae Gham-e-Dil Kya Karun,tt10312914,2017,Priyanshu Chatterjee,Male,India,poet
Idam Jagath,tt8651064,2018,Sumanth,Male,India,reporter
Red Affair,tt7277150,2017,Arbaaz Khan,Male,India,officer
Mahayoddha Rama,tt1479690,2016,Kunal Kapoor,Male,India,king
Bhamashah,tt7329290,2017,Dharmendra Gohil,Male,India,advisor
Buddha.mov,tt8060812,2017,Buddhadev Mangaldas,Male,India,cricketer
Hai Apna Dil Toh Awara,tt5752458,2016,Sahil Anand,Male,India,artist
Vikram,tt9179430,2022,Kamal Haasan,Male,India,commander
777 Charlie,tt7466810,2022,Rakshit Shetty,Male,India,breeder
Attack,tt7529298,2022,Jacqueline Fernandez,Female,India,hostess
Jersey,tt5301942,2022,Shahid Kapoor,Male,India,cricketer
Dhaakad,tt10598156,2022,Kangana Ranaut,Female,India,agent
Heropanti 2,tt11873440,2022,Tiger Shroff,Male,India,hacker
A Thursday,tt13028258,2022,Yami Gautam,Female,India,teacher
Sardar Udham,tt10280296,2021,Vicky Kaushal,Male,India,responsible
The White Tiger,tt6571548,2021,Adarsh Gourav,Male,India,entrepreneur
Jalsa,tt15361028,2022,Vidya Balan,Female,India,journalist
Gehraiyaan,tt10733228,2022,Deepika Padukone,Female,India,writer
Badla,tt8130968,2019,Amitabh Bachchan,Male,India,lawyer
The Tashkent Files,tt8108268,2019,Shweta Basu Prasad,Female,India,career
Haseen Dillruba,tt11027830,2021,Taapsee Pannu,Female,India,cook
Chehre,tt10309902,2021,Amitabh Bachchan,Male,India,prosecutor
Raat Akeli Hai,tt12567088,2020,Nawazuddin Siddiqui,Male,India,inspector
Luka Chuppi,tt8908002,2019,Kartik Aaryan,Male,India,reporter
Panipat,tt8176040,2019,Arjun Kapoor,Male,India,commander
Mere Desh Ki Dharti,tt12484724,2022,Divyendu Sharma,Male,India,engineer
Chhorii,tt12861212,2021,Nushrratt Bharuccha,Female,India,driver
Photograph,tt7778680,2019,Nawazuddin Siddiqui,Male,India,photographer
Hum Do Hamare Do,tt11816092,2021,Kriti Sanon,Female,India,entrepreneur
Serious Men,tt10230414,2020,Nawazuddin Siddiqui,Male,India,astronomer
Jaadugar,tt13793230,2022,Jitendra Kumar,Male,India,magician
Kalank,tt6988116,2019,Alia Bhatt,Female,India,newspaper
Satyameva Jayate 2,tt10739666,2021,John Abraham,Male,India,minister
Thappad,tt10964430,2020,Taapsee Pannu,Female,India,maid
Welcome Home,tt13381376,2020,Kashmira Irani,Female,India,teacher
Yeh Saali Aashiqui,tt10443846,2019,Vardhan Puri,Male,India,professor
Romeo Akbar Walter,tt8550208,2019,John Abraham,Male,India,agent
Class of '83,tt10230422,2020,Bobby Deol,Male,India,officer
Enemy,tt13131186,2021,Vishal,Male,India,officer
Notebook,tt9105014,2019,Zaheer Iqbal,Male,India,teacher
Mardaani 2,tt5668770,2019,Rani Mukerji,Female,India,officer
Friendship,tt11730922,2021,Harbhajan Singh,Male,India,bhagat
Silence: Can You Hear It,tt13698928,2021,Sahil Vaid,Male,India,inspector
Bypass Road,tt9176260,2019,Neil Nitin Mukesh,Male,India,fashion designer
Chopsticks,tt10243678,2019,Abhay Deol,Male,India,artist
Aadhaar,tt10500478,2019,Vineet Kumar Singh,Male,India,resident
Ujda Chaman,tt11046300,2019,Sunny Singh,Male,India,bachelor
The Zoya Factor,tt8304386,2019,Sonam Kapoor,Female,India,dentist
India's Most Wanted,tt8484942,2019,Arjun Kapoor,Male,India,doctor
My Mother's Girlfriend,tt13905616,2021,Sushama Deshpande,Female,India,vendor
Barun Rai and the House on the Cliff,tt9449952,2021,Priyanshu Chatterjee,Male,India,parapsychologist
Blank,tt9052936,2019,Sunny Deol,Male,India,officer
Chhapaak,tt9614460,2020,Deepika Padukone,Female,India,reporter
Axone,tt8747548,2019,Sayani Gupta,Female,India,cook
Uljhe Hue,tt18146164,2022,Sanjana Sanghi,Female,India,lawyer
Black Rose,tt13149544,2021,Samiksha Bhatnagar,Female,India,inspector
Zamaanat: And Justice for All,tt0346172,2021,Amitabh Bachchan,Male,India,lawyer
Ghoomketu,tt3734580,2020,Nawazuddin Siddiqui,Male,India,writer
Thackeray,tt7777196,2019,Nawazuddin Siddiqui,Male,India,politician
Milestone,tt12779208,2020,Mohinder Gujral,Male,India,madam
Pondicherry,tt10233388,2022,Sai Tamhankar,Female,India,merchant
Commando 3,tt8983168,2019,Gulshan Devaiah,Male,India,restaurant
Sorry Bhaisaab,tt16429936,2021,Jaspal Sharma,Male,India,guard
Footfairy,tt13130532,2020,Gulshan Devaiah,Male,India,inspector
Scotland,tt10801314,2019,Adam Saini,Male,India,dr.
Derma,tt9758204,2019,Shiny Dixit,Female,India,restaurant
Balli Vs Birju,tt17517842,2022,Kiran Kumar,Male,India,actor
Satellite Shankar,tt9179426,2019,Sooraj Pancholi,Male,India,soldier
Shame,tt7981970,2019,Swara Bhaskar,Female,India,housekeeper
Rescue,tt9511022,2019,Rahul Thulasiram,Male,India,broker
